Date,P/E,P/B,Div Yield %,,Investment
5-Nov-12,18.62,3.06,1.43,,
6-Nov-12,18.66,3.07,1.43,,
7-Nov-12,18.78,3.08,1.43,,
8-Nov-12,18.61,3.06,1.43,,
9-Nov-12,18.43,3.03,1.45,,
12-Nov-12,17.95,3.02,1.44,,
13-Nov-12,17.9,3.02,1.45,,
15-Nov-12,17.78,3,1.45,,
16-Nov-12,17.62,2.97,1.47,,
19-Nov-12,17.61,2.97,1.47,,
20-Nov-12,17.61,2.97,1.47,,
21-Nov-12,17.74,2.99,1.46,,
22-Nov-12,17.79,3,1.46,,
23-Nov-12,17.78,2.99,1.46,,
26-Nov-12,17.82,3,1.45,,
27-Nov-12,18.11,3.04,1.43,,
29-Nov-12,18.42,3.09,1.41,,
30-Nov-12,18.59,3.12,1.4,,
3-Dec-12,18.56,3.11,1.4,,
4-Dec-12,18.62,3.12,1.4,,
5-Dec-12,18.66,3.13,1.4,,
6-Dec-12,18.75,3.15,1.39,,
7-Dec-12,18.68,3.13,1.4,,
10-Dec-12,18.69,3.14,1.4,,
11-Dec-12,18.66,3.13,1.4,,
12-Dec-12,18.62,3.12,1.4,,
13-Dec-12,18.51,3.11,1.41,,
14-Dec-12,18.6,3.12,1.4,,
17-Dec-12,18.53,3.11,1.41,,
18-Dec-12,18.65,3.13,1.4,,
19-Dec-12,18.76,3.15,1.39,,
20-Dec-12,18.71,3.14,1.39,,
21-Dec-12,18.5,3.1,1.41,,
24-Dec-12,18.52,3.11,1.41,,
26-Dec-12,18.68,3.13,1.4,,
27-Dec-12,18.57,3.12,1.4,,
28-Dec-12,18.69,3.14,1.4,,
31-Dec-12,18.68,3.13,1.4,,
1-Jan-13,18.82,3.16,1.39,,
2-Jan-13,18.96,3.18,1.38,,
3-Jan-13,19.01,3.19,1.37,,
4-Jan-13,19.03,3.19,1.37,,
7-Jan-13,18.94,3.18,1.38,,
8-Jan-13,18.98,3.19,1.37,,
9-Jan-13,18.89,3.17,1.38,,
10-Jan-13,18.88,3.17,1.38,,
11-Jan-13,18.82,3.16,1.39,,
14-Jan-13,19.05,3.2,1.37,,
15-Jan-13,19.12,3.21,1.36,,
16-Jan-13,18.95,3.19,1.37,,
17-Jan-13,19.07,3.21,1.36,,
18-Jan-13,19.01,3.22,1.36,,
21-Jan-13,18.97,3.23,1.36,,
22-Jan-13,18.75,3.21,1.36,,
23-Jan-13,18.76,3.21,1.36,,
24-Jan-13,18.6,3.19,1.37,,
25-Jan-13,18.77,3.22,1.36,,
28-Jan-13,18.75,3.22,1.36,,
29-Jan-13,18.67,3.21,1.36,,
30-Jan-13,18.66,3.21,1.36,,
31-Jan-13,18.5,3.2,1.37,,
1-Feb-13,18.42,3.18,1.37,,
4-Feb-13,18.43,3.18,1.38,,
5-Feb-13,18.33,3.16,1.38,,
6-Feb-13,18.34,3.16,1.38,,
7-Feb-13,18.27,3.15,1.39,,
8-Feb-13,18.16,3.13,1.4,,
11-Feb-13,18.17,3.13,1.4,,
12-Feb-13,18.29,3.14,1.39,,
13-Feb-13,18.33,3.15,1.39,,
14-Feb-13,18.27,3.13,1.4,,
15-Feb-13,18.21,3.13,1.4,,
18-Feb-13,18.27,3.14,1.39,,
19-Feb-13,18.52,3.16,1.38,,
20-Feb-13,18.61,3.16,1.38,,
21-Feb-13,18.32,3.11,1.4,,
22-Feb-13,18.28,3.11,1.41,,
25-Feb-13,18.29,3.11,1.4,,
26-Feb-13,18,3.06,1.43,,
27-Feb-13,17.98,3.08,1.42,,
28-Feb-13,17.66,3.03,1.44,,
1-Mar-13,17.74,3.04,1.44,,
4-Mar-13,17.67,3.03,1.44,,
5-Mar-13,17.94,3.08,1.42,,
6-Mar-13,18.05,3.1,1.41,,
7-Mar-13,18.19,3.12,1.4,,
8-Mar-13,18.44,3.16,1.38,,
11-Mar-13,18.37,3.15,1.39,,
12-Mar-13,18.28,3.13,1.4,,
13-Mar-13,18.09,3.1,1.41,,
14-Mar-13,18.26,3.13,1.4,,
15-Mar-13,18.15,3.11,1.41,,
18-Mar-13,18.04,3.09,1.42,,
19-Mar-13,17.76,3.04,1.44,,
20-Mar-13,17.6,3.01,1.45,,
21-Mar-13,17.49,3,1.46,,
22-Mar-13,17.47,2.99,1.46,,
25-Mar-13,17.41,2.98,1.47,,
26-Mar-13,17.44,2.98,1.47,,
28-Mar-13,17.57,3.01,1.46,,
1-Apr-13,17.51,3.01,1.46,,
2-Apr-13,17.64,3.03,1.44,,
3-Apr-13,17.41,2.99,1.46,,
4-Apr-13,17.11,2.94,1.49,,
5-Apr-13,17.04,2.93,1.49,,
8-Apr-13,17.01,2.92,1.5,,
9-Apr-13,16.86,2.9,1.51,,
10-Apr-13,17.06,2.93,1.49,,
11-Apr-13,17.17,2.95,1.48,,
12-Apr-13,16.96,2.91,1.5,,
15-Apr-13,17.08,2.93,1.49,,
16-Apr-13,17.45,3,1.46,,
17-Apr-13,17.31,3,1.46,,
18-Apr-13,17.6,3.05,1.44,,
22-Apr-13,17.76,3.07,1.42,,
23-Apr-13,17.76,3.08,1.42,,
25-Apr-13,18,3.12,1.4,,
26-Apr-13,17.73,3.09,1.41,,
29-Apr-13,17.78,3.11,1.41,,
30-Apr-13,17.85,3.13,1.4,,
2-May-13,18.05,3.16,1.38,,
3-May-13,17.89,3.13,1.4,,
6-May-13,17.97,3.15,1.39,,
7-May-13,18.19,3.19,1.37,,
8-May-13,18.2,3.2,1.37,,
9-May-13,18.11,3.19,1.37,,
10-May-13,18.22,3.21,1.36,,
11-May-13,18.26,3.22,1.36,,
13-May-13,17.79,3.15,1.39,,
14-May-13,17.88,3.16,1.38,,
15-May-13,18.33,3.24,1.35,,
16-May-13,18.33,3.25,1.35,,
17-May-13,18.38,3.26,1.34,,
20-May-13,18.37,3.25,1.35,,
21-May-13,18.24,3.22,1.36,,
22-May-13,18.15,3.21,1.36,,
23-May-13,17.77,3.15,1.39,,
24-May-13,17.88,3.15,1.39,,
27-May-13,18.19,3.21,1.36,,
28-May-13,18.25,3.22,1.36,,
29-May-13,18.31,3.22,1.36,,
30-May-13,18.37,3.23,1.36,,
31-May-13,17.95,3.16,1.39,,
3-Jun-13,17.81,3.13,1.4,,
4-Jun-13,17.75,3.12,1.4,,
5-Jun-13,17.77,3.12,1.4,,
6-Jun-13,17.89,3.12,1.4,,
7-Jun-13,17.76,3.1,1.41,,
10-Jun-13,17.73,3.1,1.41,,
11-Jun-13,17.47,3.06,1.43,,
12-Jun-13,17.38,3.04,1.44,,
13-Jun-13,17.2,3.01,1.45,,
14-Jun-13,17.53,3.07,1.43,,
17-Jun-13,17.75,3.09,1.42,,
18-Jun-13,17.64,3.07,1.43,,
19-Jun-13,17.68,3.07,1.42,,
20-Jun-13,17.17,2.99,1.47,,
21-Jun-13,17.2,2.99,1.46,,
24-Jun-13,16.97,2.95,1.48,,
25-Jun-13,17.03,2.96,1.48,,
26-Jun-13,16.96,2.95,1.48,,
27-Jun-13,17.28,2.98,1.46,,
28-Jun-13,17.76,3.04,1.43,,
1-Jul-13,17.96,3.07,1.4,,
2-Jul-13,17.84,3.05,1.41,,
3-Jul-13,17.57,2.98,1.42,,
4-Jul-13,17.77,2.99,1.42,,
5-Jul-13,17.87,3,1.41,,
8-Jul-13,17.71,2.98,1.42,,
9-Jul-13,17.85,3,1.41,,
10-Jul-13,17.73,2.98,1.42,,
11-Jul-13,18.09,3.04,1.39,,
12-Jul-13,18.31,3.08,1.38,,
15-Jul-13,18.36,3.09,1.37,,
16-Jul-13,18.13,3.05,1.39,,
17-Jul-13,18.18,3.06,1.38,,
18-Jul-13,18.32,3.09,1.37,,
19-Jul-13,18.3,3.09,1.37,,
22-Jul-13,18.23,3.09,1.37,,
23-Jul-13,18.32,3.11,1.36,,
24-Jul-13,18.03,3.07,1.38,,
25-Jul-13,17.68,3.02,1.4,,
26-Jul-13,17.58,3.01,1.4,,
29-Jul-13,17.31,2.93,1.44,,
30-Jul-13,17.11,2.85,1.46,,
31-Jul-13,17.05,2.84,1.47,,
1-Aug-13,17.03,2.84,1.47,,
2-Aug-13,16.88,2.81,1.48,,
5-Aug-13,16.94,2.82,1.48,,
6-Aug-13,16.51,2.75,1.52,,
7-Aug-13,16.36,2.73,1.53,,
8-Aug-13,16.5,2.76,1.51,,
12-Aug-13,16.59,2.78,1.5,,
13-Aug-13,16.84,2.82,1.48,,
14-Aug-13,16.97,2.84,1.47,,
16-Aug-13,16.35,2.73,1.53,,
19-Aug-13,15.62,2.68,1.56,,
20-Aug-13,15.58,2.68,1.56,,
21-Aug-13,15.3,2.63,1.59,,
22-Aug-13,15.6,2.68,1.56,,
23-Aug-13,15.79,2.71,1.54,,
26-Aug-13,15.8,2.71,1.54,,
27-Aug-13,15.24,2.62,1.59,,
28-Aug-13,15.23,2.62,1.6,,
29-Aug-13,15.59,2.68,1.56,,
30-Aug-13,15.77,2.71,1.54,,
2-Sep-13,16,2.75,1.52,,
3-Sep-13,15.4,2.65,1.58,,
4-Sep-13,15.7,2.7,1.55,,
5-Sep-13,16.12,2.77,1.51,,
6-Sep-13,16.37,2.81,1.48,,
10-Sep-13,17.14,2.95,1.42,,
11-Sep-13,17.19,2.96,1.41,,
12-Sep-13,17,2.89,1.44,,
13-Sep-13,17,2.87,1.44,,
16-Sep-13,16.98,2.85,1.45,,
17-Sep-13,17,2.84,1.45,,
18-Sep-13,17.15,2.86,1.49,,
19-Sep-13,17.77,2.95,1.42,,
20-Sep-13,17.47,2.88,1.47,,
23-Sep-13,17.12,2.82,1.5,,
24-Sep-13,17.13,2.79,1.51,,
25-Sep-13,17.07,2.79,1.55,,
26-Sep-13,17.1,2.79,1.55,,
27-Sep-13,17.11,2.82,1.56,,
30-Sep-13,16.82,2.77,1.56,,
1-Oct-13,16.95,2.78,1.56,,
3-Oct-13,17.33,2.82,1.54,,
4-Oct-13,17.32,2.81,1.56,,
7-Oct-13,17.32,2.81,1.56,,
8-Oct-13,17.38,2.82,1.56,,
9-Oct-13,17.62,2.86,1.54,,
10-Oct-13,17.66,2.86,1.53,,
11-Oct-13,17.88,2.9,1.52,,
14-Oct-13,17.94,2.91,1.51,,
15-Oct-13,17.85,2.9,1.52,,
17-Oct-13,17.63,2.88,1.53,,
18-Oct-13,18.02,2.95,1.49,,
21-Oct-13,18.07,2.96,1.49,,
22-Oct-13,18.01,2.95,1.49,,
23-Oct-13,17.83,2.93,1.49,,
24-Oct-13,17.79,2.93,1.5,,
25-Oct-13,17.73,2.92,1.5,,
28-Oct-13,17.61,2.9,1.51,,
29-Oct-13,17.95,2.95,1.48,,
30-Oct-13,18.04,2.97,1.47,,
31-Oct-13,18.18,2.99,1.46,,
1-Nov-13,18.2,3,1.46,,
3-Nov-13,18.23,3,1.46,,
5-Nov-13,18.06,2.97,1.47,,
6-Nov-13,17.92,2.95,1.48,,
7-Nov-13,17.78,2.94,1.49,,
8-Nov-13,17.65,2.92,1.5,,
11-Nov-13,17.48,2.89,1.52,,
12-Nov-13,17.31,2.86,1.53,,
13-Nov-13,17.23,2.85,1.54,,
14-Nov-13,17.42,2.88,1.52,,
18-Nov-13,17.76,2.95,1.49,,
19-Nov-13,17.85,2.95,1.49,,
20-Nov-13,17.61,2.91,1.51,,
21-Nov-13,17.26,2.85,1.54,,
22-Nov-13,17.71,2.85,1.55,,
25-Nov-13,18.06,2.9,1.52,,
26-Nov-13,17.94,2.88,1.53,,
27-Nov-13,18.03,2.88,1.54,,
28-Nov-13,18.13,2.89,1.53,,
29-Nov-13,18.38,2.93,1.51,,
2-Dec-13,18.51,2.95,1.5,,
3-Dec-13,18.46,2.94,1.51,,
4-Dec-13,18.34,2.92,1.52,,
5-Dec-13,18.58,2.96,1.5,,
6-Dec-13,18.58,2.97,1.49,,
9-Dec-13,18.9,3.02,1.47,,
10-Dec-13,18.8,3.01,1.47,,
11-Dec-13,18.73,3,1.48,,
12-Dec-13,18.52,2.96,1.5,,
13-Dec-13,18.32,2.93,1.51,,
16-Dec-13,18.27,2.92,1.52,,
17-Dec-13,18.23,2.91,1.52,,
18-Dec-13,18.46,2.95,1.5,,
19-Dec-13,18.31,2.93,1.51,,
20-Dec-13,18.63,2.98,1.49,,
23-Dec-13,18.66,2.98,1.49,,
24-Dec-13,18.61,2.98,1.49,,
26-Dec-13,18.64,2.98,1.49,,
27-Dec-13,18.75,3,1.48,,
30-Dec-13,18.66,2.99,1.49,,
31-Dec-13,18.7,2.99,1.48,,
1-Jan-14,18.69,2.99,1.49,,
2-Jan-14,18.46,2.95,1.5,,
3-Jan-14,18.43,2.95,1.51,,
6-Jan-14,18.37,2.94,1.51,,
7-Jan-14,18.28,2.92,1.52,,
8-Jan-14,18.32,2.93,1.52,,
9-Jan-14,18.3,2.93,1.52,,
10-Jan-14,18.24,2.93,1.52,,
13-Jan-14,18.55,2.98,1.49,,
14-Jan-14,18.44,2.96,1.5,,
15-Jan-14,18.68,3,1.48,,
16-Jan-14,18.63,3,1.48,,
17-Jan-14,18.45,2.97,1.5,,
20-Jan-14,18.35,2.99,1.49,,
21-Jan-14,18.38,2.99,1.48,,
22-Jan-14,18.45,3,1.48,,
23-Jan-14,18.49,3,1.48,,
24-Jan-14,18.25,2.97,1.49,,
27-Jan-14,17.85,2.9,1.53,,
28-Jan-14,17.82,2.9,1.53,,
29-Jan-14,17.79,2.9,1.53,,
30-Jan-14,17.65,2.87,1.54,,
31-Jan-14,17.7,2.88,1.54,,
3-Feb-14,17.34,2.84,1.56,,
4-Feb-14,17.35,2.84,1.56,,
5-Feb-14,17.41,2.85,1.56,,
6-Feb-14,17.16,2.86,1.55,,
7-Feb-14,17.25,2.87,1.54,,
10-Feb-14,17.24,2.87,1.55,,
11-Feb-14,17.26,2.87,1.54,,
12-Feb-14,17.32,2.88,1.54,,
13-Feb-14,17.09,2.84,1.56,,
14-Feb-14,17.22,2.87,1.55,,
17-Feb-14,17.28,2.87,1.54,,
18-Feb-14,17.59,2.9,1.53,,
19-Feb-14,17.59,2.91,1.52,,
20-Feb-14,17.42,2.88,1.54,,
21-Feb-14,17.33,2.91,1.52,,
24-Feb-14,17.42,2.93,1.51,,
25-Feb-14,17.46,2.93,1.51,,
26-Feb-14,17.57,2.95,1.5,,
28-Feb-14,17.67,2.97,1.49,,
3-Mar-14,17.52,2.94,1.5,,
4-Mar-14,17.73,2.98,1.49,,
5-Mar-14,17.82,2.99,1.48,,
6-Mar-14,18.02,3.03,1.46,,
7-Mar-14,18.38,3.09,1.43,,
10-Mar-14,18.41,3.09,1.43,,
11-Mar-14,18.34,3.08,1.44,,
12-Mar-14,18.35,3.08,1.44,,
13-Mar-14,18.28,3.07,1.44,,
14-Mar-14,18.31,3.08,1.44,,
18-Mar-14,18.35,3.08,1.44,,
19-Mar-14,18.38,3.09,1.43,,
20-Mar-14,18.26,3.07,1.44,,
21-Mar-14,18.29,3.07,1.44,,
22-Mar-14,18.29,3.07,1.44,,
24-Mar-14,18.54,3.12,1.42,,
25-Mar-14,18.56,3.12,1.42,,
26-Mar-14,18.59,3.12,1.42,,
27-Mar-14,18.71,3.14,1.41,,
28-Mar-14,18.84,3.23,1.37,,
31-Mar-14,18.86,3.23,1.37,,
1-Apr-14,18.91,3.24,1.37,,
2-Apr-14,19,3.26,1.36,,
3-Apr-14,18.95,3.25,1.37,,
4-Apr-14,18.84,3.23,1.37,,
7-Apr-14,18.84,3.23,1.37,,
9-Apr-14,19.12,3.28,1.35,,
10-Apr-14,19.12,3.28,1.35,,
11-Apr-14,19.07,3.27,1.36,,
15-Apr-14,18.95,3.25,1.37,,
16-Apr-14,18.79,3.22,1.38,,
17-Apr-14,19.04,3.27,1.36,,
21-Apr-14,19.14,3.29,1.35,,
22-Apr-14,19.13,3.29,1.35,,
23-Apr-14,19.2,3.3,1.34,,
25-Apr-14,19.04,3.27,1.36,,
28-Apr-14,18.98,3.26,1.36,,
29-Apr-14,18.88,3.24,1.37,,
30-Apr-14,18.79,3.23,1.37,,
2-May-14,18.72,3.2,1.42,,
5-May-14,18.69,3.21,1.42,,
6-May-14,18.74,3.21,1.41,,
7-May-14,18.56,3.18,1.43,,
8-May-14,18.52,3.17,1.45,,
9-May-14,19.1,3.26,1.41,,
12-May-14,19.47,3.33,1.38,,
13-May-14,19.67,3.38,1.36,,
14-May-14,19.67,3.38,1.36,,
15-May-14,19.71,3.38,1.36,,
16-May-14,19.93,3.42,1.34,,
19-May-14,20.15,3.45,1.33,,
20-May-14,20.21,3.46,1.33,,
21-May-14,20.07,3.44,1.33,,
22-May-14,20.14,3.46,1.33,,
23-May-14,20.39,3.5,1.31,,
26-May-14,20.32,3.49,1.31,,
27-May-14,20.21,3.48,1.32,,
28-May-14,20.22,3.48,1.32,,
29-May-14,19.79,3.44,1.34,,
30-May-14,19.82,3.43,1.34,,
2-Jun-14,20.27,3.5,1.31,,
3-Jun-14,20.46,3.52,1.3,,
4-Jun-14,20.42,3.52,1.31,,
5-Jun-14,20.6,3.55,1.29,,
6-Jun-14,20.75,3.6,1.28,,
9-Jun-14,20.85,3.62,1.26,,
10-Jun-14,20.86,3.62,1.26,,
11-Jun-14,20.78,3.56,1.28,,
12-Jun-14,20.84,3.58,1.28,,
13-Jun-14,20.55,3.52,1.28,,
16-Jun-14,20.53,3.52,1.28,,
17-Jun-14,20.76,3.48,1.28,,
18-Jun-14,20.56,3.45,1.3,,
19-Jun-14,20.52,3.44,1.3,,
20-Jun-14,20.38,3.43,1.3,,
23-Jun-14,20.33,3.42,1.31,,
24-Jun-14,20.56,3.46,1.29,,
25-Jun-14,20.53,3.46,1.29,,
26-Jun-14,20.33,3.42,1.31,,
27-Jun-14,20.37,3.43,1.31,,
30-Jun-14,20.65,3.48,1.29,,
1-Jul-14,20.71,3.49,1.28,,
2-Jul-14,20.96,3.53,1.27,,
3-Jul-14,20.93,3.52,1.27,,
4-Jul-14,20.99,3.54,1.26,,
7-Jul-14,21.08,3.56,1.26,,
8-Jul-14,20.64,3.48,1.29,,
9-Jul-14,20.54,3.46,1.29,,
10-Jul-14,20.48,3.46,1.3,,
11-Jul-14,20.12,3.41,1.31,,
14-Jul-14,20.12,3.41,1.31,,
15-Jul-14,20.31,3.44,1.3,,
16-Jul-14,20.57,3.48,1.29,,
17-Jul-14,20.62,3.49,1.28,,
18-Jul-14,20.6,3.5,1.28,,
21-Jul-14,20.58,3.51,1.28,,
22-Jul-14,20.78,3.54,1.26,,
23-Jul-14,20.82,3.56,1.26,,
24-Jul-14,20.92,3.57,1.25,,
25-Jul-14,20.79,3.55,1.26,,
28-Jul-14,20.66,3.53,1.27,,
30-Jul-14,20.78,3.54,1.27,,
31-Jul-14,20.56,3.48,1.3,,
1-Aug-14,20.05,3.42,1.32,,
4-Aug-14,20.26,3.46,1.31,,
5-Aug-14,20.43,3.48,1.3,,
6-Aug-14,20.2,3.4,1.32,,
7-Aug-14,20.14,3.35,1.32,,
8-Aug-14,19.93,3.29,1.34,,
11-Aug-14,20,3.32,1.33,,
12-Aug-14,20.26,3.36,1.31,,
13-Aug-14,20.31,3.37,1.31,,
14-Aug-14,20.45,3.39,1.3,,
18-Aug-14,20.57,3.43,1.29,,
19-Aug-14,20.63,3.44,1.28,,
20-Aug-14,20.58,3.43,1.29,,
21-Aug-14,20.63,3.43,1.29,,
22-Aug-14,20.69,3.44,1.28,,
25-Aug-14,20.67,3.44,1.28,,
26-Aug-14,20.67,3.44,1.28,,
27-Aug-14,20.75,3.45,1.28,,
28-Aug-14,20.8,3.46,1.27,,
1-Sep-14,20.99,3.49,1.26,,
2-Sep-14,21.14,3.52,1.25,,
3-Sep-14,21.22,3.53,1.25,,
4-Sep-14,21.17,3.52,1.25,,
5-Sep-14,21.15,3.52,1.25,,
8-Sep-14,21.73,3.56,1.24,,
9-Sep-14,21.68,3.55,1.24,,
10-Sep-14,21.52,3.52,1.25,,
11-Sep-14,21.5,3.52,1.25,,
12-Sep-14,21.55,3.53,1.25,,
15-Sep-14,21.38,3.5,1.26,,
16-Sep-14,21.09,3.45,1.28,,
17-Sep-14,21.21,3.47,1.27,,
18-Sep-14,21.58,3.53,1.25,,
19-Sep-14,21.23,3.55,1.25,,
22-Sep-14,21.3,3.56,1.25,,
23-Sep-14,20.96,3.5,1.27,,
24-Sep-14,20.92,3.48,1.31,,
25-Sep-14,20.68,3.43,1.33,,
26-Sep-14,20.83,3.45,1.31,,
29-Sep-14,20.81,3.44,1.32,,
30-Sep-14,20.82,3.43,1.31,,
1-Oct-14,20.77,3.4,1.32,,
7-Oct-14,20.53,3.36,1.34,,
8-Oct-14,20.5,3.34,1.34,,
9-Oct-14,20.81,3.37,1.33,,
10-Oct-14,20.55,3.33,1.35,,
13-Oct-14,20.47,3.34,1.34,,
14-Oct-14,20.41,3.33,1.34,,
16-Oct-14,20.13,3.28,1.36,,
17-Oct-14,20.21,3.3,1.36,,
20-Oct-14,20.47,3.34,1.34,,
21-Oct-14,20.53,3.36,1.33,,
22-Oct-14,20.65,3.39,1.32,,
23-Oct-14,20.7,3.4,1.32,,
27-Oct-14,20.64,3.39,1.32,,
28-Oct-14,20.75,3.4,1.32,,
29-Oct-14,20.92,3.43,1.31,,
30-Oct-14,21.16,3.46,1.29,,
31-Oct-14,21.58,3.51,1.27,,
3-Nov-14,21.58,3.51,1.27,,
5-Nov-14,21.54,3.52,1.27,,
7-Nov-14,21.31,3.52,1.27,,
10-Nov-14,21.24,3.52,1.27,,
11-Nov-14,21.29,3.53,1.27,,
12-Nov-14,21.33,3.54,1.26,,
13-Nov-14,21.26,3.53,1.27,,
14-Nov-14,21.35,3.54,1.26,,
17-Nov-14,21.45,3.56,1.25,,
18-Nov-14,21.47,3.56,1.26,,
19-Nov-14,21.33,3.54,1.26,,
20-Nov-14,21.51,3.55,1.26,,
21-Nov-14,21.7,3.58,1.25,,
24-Nov-14,21.78,3.6,1.24,,
25-Nov-14,21.61,3.57,1.25,,
26-Nov-14,21.65,3.58,1.25,,
27-Nov-14,21.7,3.59,1.25,,
28-Nov-14,21.94,3.63,1.23,,
1-Dec-14,21.85,3.61,1.24,,
2-Dec-14,21.77,3.6,1.24,,
3-Dec-14,21.81,3.61,1.24,,
4-Dec-14,21.87,3.62,1.23,,
5-Dec-14,21.81,3.61,1.24,,
8-Dec-14,21.56,3.57,1.25,,
9-Dec-14,21.31,3.52,1.27,,
10-Dec-14,21.35,3.53,1.27,,
11-Dec-14,21.19,3.5,1.27,,
12-Dec-14,21.01,3.47,1.29,,
15-Dec-14,21,3.47,1.29,,
16-Dec-14,20.61,3.41,1.31,,
17-Dec-14,20.51,3.39,1.32,,
18-Dec-14,20.85,3.45,1.3,,
19-Dec-14,21.01,3.48,1.29,,
22-Dec-14,21.27,3.52,1.27,,
23-Dec-14,21.12,3.49,1.28,,
24-Dec-14,20.88,3.45,1.29,,
26-Dec-14,20.95,3.46,1.29,,
29-Dec-14,21.07,3.47,1.28,,
30-Dec-14,21.07,3.48,1.28,,
31-Dec-14,21.16,3.49,1.27,,
1-Jan-15,21.16,3.49,1.27,,
2-Jan-15,21.45,3.54,1.26,,
5-Jan-15,21.4,3.53,1.26,,
6-Jan-15,20.76,3.42,1.3,,
7-Jan-15,20.7,3.41,1.3,,
8-Jan-15,21.04,3.47,1.28,,
9-Jan-15,21.16,3.49,1.27,,
12-Jan-15,21.27,3.51,1.27,,
13-Jan-15,21.21,3.5,1.27,,
14-Jan-15,21.14,3.49,1.27,,
15-Jan-15,21.7,3.58,1.24,,
16-Jan-15,21.75,3.59,1.24,,
19-Jan-15,21.8,3.6,1.23,,
20-Jan-15,22.16,3.67,1.21,,
21-Jan-15,22.21,3.68,1.21,,
22-Jan-15,22.25,3.69,1.2,,
23-Jan-15,22.48,3.73,1.19,,
27-Jan-15,22.67,3.76,1.18,,
28-Jan-15,22.67,3.76,1.18,,
29-Jan-15,22.84,3.77,1.18,,
30-Jan-15,22.48,3.71,1.2,,
2-Feb-15,22.51,3.71,1.2,,
3-Feb-15,22.42,3.69,1.21,,
4-Feb-15,22.53,3.68,1.21,,
5-Feb-15,22.57,3.67,1.21,,
6-Feb-15,22.44,3.65,1.22,,
9-Feb-15,22.59,3.59,1.24,,
10-Feb-15,22.69,3.61,1.23,,
11-Feb-15,22.85,3.64,1.22,,
12-Feb-15,23.07,3.67,1.21,,
13-Feb-15,23.31,3.71,1.2,,
16-Feb-15,23.22,3.74,1.25,,
18-Feb-15,23.28,3.77,1.24,,
19-Feb-15,23.76,3.78,1.24,,
20-Feb-15,23.62,3.75,1.25,,
23-Feb-15,23.41,3.72,1.26,,
24-Feb-15,23.43,3.72,1.26,,
25-Feb-15,23.44,3.72,1.26,,
26-Feb-15,23.22,3.69,1.27,,
27-Feb-15,23.65,3.76,1.24,,
28-Feb-15,23.8,3.78,1.24,,
2-Mar-15,23.95,3.8,1.23,,
3-Mar-15,24.06,3.82,1.22,,
4-Mar-15,23.86,3.79,1.23,,
5-Mar-15,23.9,3.8,1.23,,
9-Mar-15,23.48,3.73,1.25,,
10-Mar-15,23.36,3.71,1.26,,
11-Mar-15,23.32,3.7,1.26,,
12-Mar-15,23.53,3.74,1.25,,
13-Mar-15,23.18,3.68,1.27,,
16-Mar-15,23.14,3.68,1.27,,
17-Mar-15,23.39,3.71,1.26,,
18-Mar-15,23.29,3.7,1.26,,
19-Mar-15,23.15,3.68,1.27,,
20-Mar-15,22.98,3.65,1.28,,
23-Mar-15,22.92,3.64,1.28,,
24-Mar-15,22.9,3.64,1.29,,
25-Mar-15,22.87,3.63,1.29,,
26-Mar-15,22.36,3.55,1.32,,
27-Mar-15,22.3,3.59,1.3,,
30-Mar-15,22.7,3.65,1.28,,
31-Mar-15,22.7,3.65,1.28,,
1-Apr-15,22.95,3.69,1.27,,
6-Apr-15,23.18,3.73,1.26,,
7-Apr-15,23.19,3.73,1.25,,
8-Apr-15,23.33,3.75,1.25,,
9-Apr-15,23.5,3.78,1.24,,
10-Apr-15,23.51,3.78,1.24,,
13-Apr-15,23.66,3.81,1.23,,
15-Apr-15,23.43,3.77,1.25,,
16-Apr-15,23.33,3.75,1.25,,
17-Apr-15,23.06,3.71,1.27,,
20-Apr-15,22.64,3.64,1.29,,
21-Apr-15,22.44,3.61,1.3,,
22-Apr-15,22.59,3.63,1.29,,
23-Apr-15,22.5,3.62,1.3,,
24-Apr-15,22.34,3.58,1.4,,
27-Apr-15,22.26,3.56,1.4,,
28-Apr-15,22.46,3.59,1.39,,
29-Apr-15,22.29,3.57,1.4,,
30-Apr-15,22.07,3.53,1.45,,
4-May-15,22.47,3.59,1.43,,
5-May-15,22.45,3.59,1.43,,
6-May-15,21.71,3.49,1.47,,
7-May-15,21.61,3.47,1.47,,
8-May-15,21.92,3.53,1.45,,
11-May-15,22.41,3.62,1.42,,
12-May-15,21.92,3.53,1.45,,
13-May-15,22.17,3.58,1.43,,
14-May-15,22.14,3.56,1.44,,
15-May-15,22.24,3.58,1.43,,
18-May-15,22.57,3.63,1.41,,
19-May-15,22.55,3.62,1.41,,
20-May-15,22.69,3.65,1.4,,
21-May-15,22.67,3.65,1.4,,
22-May-15,22.94,3.62,1.4,,
25-May-15,22.64,3.58,1.41,,
26-May-15,22.55,3.57,1.42,,
27-May-15,22.6,3.57,1.42,,
28-May-15,22.61,3.56,1.42,,
29-May-15,23.12,3.66,1.39,,
1-Jun-15,23.25,3.65,1.39,,
2-Jun-15,22.71,3.57,1.43,,
3-Jun-15,22.41,3.53,1.45,,
4-Jun-15,22.53,3.52,1.45,,
5-Jun-15,22.49,3.47,1.45,,
8-Jun-15,22.29,3.44,1.47,,
9-Jun-15,22.23,3.44,1.47,,
10-Jun-15,22.52,3.48,1.45,,
11-Jun-15,22.08,3.41,1.48,,
12-Jun-15,22.12,3.4,1.49,,
